,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return of rate,cumulative return of rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2020-11-28,17160.38,17741.79,4471.52202455,46.37904858190463,24.342283079035393,19.768694879392076,710.8772085941018,-123.6703541707393,834.5475627648411,59.897624690329245,18192.03,17095.65130730377,17160.38,0,1,1.789063288069012,38.32671858480476,2020-11-28,profit2,1,3.444645922027272,10.483810614685149,0.6,1,3.138861569773607,10.483810614685154,1,1,1.3621989980896745,2.1276741851241927,0.2,1,2.2283490970753186,6.336654462091842,0.4,1,4.035615182461505,10.483810614685156,0.6,1,1.6700175975109637,2.127674185124199,0.2,1,2.660577564689179,6.336654462091845,0.4
2020-11-29,17724.41,18192.03,3736.1591794,44.275641551280415,26.192260086235915,18.60712015170248,686.7165450537759,-118.26481416885224,804.9813592226282,62.92946301928316,19700.19,17777.675978726016,17724.41,1,1.026382824590494,1.8362638309794292,36.699603219307484,2020-11-29,profit2,1.0158296947542964,3.4991736155095956,9.066796661147823,0.6,1.026382824590494,3.2216736039827865,8.122120692122955,1,1.0052765649180988,1.3693867295344637,1.6112445042766887,0.2,1.0105531298361976,2.251865154417128,5.348213015737664,0.4,1.0158296947542964,4.099497738945675,9.066796661147844,0.6,1.0052765649180988,1.6788295537785978,1.6112445042766839,0.2,1.0105531298361976,2.6886549851686183,5.3482130157376595,0.4
2020-11-30,18196.75,19700.19,10612.67092499,43.551164010717955,33.550068864578535,16.475025443682476,740.5626661770475,-51.534954436464545,792.097620613512,70.87308337859307,18771.43,18238.90512110318,18196.75,1,1.0826213472185966,1.9879784225437311,31.469639157814953,2020-11-30,profit2,1.0660970777748773,3.730458766121732,3.05637764774098,0.8,1.0826213472185966,3.4878526174424356,0.5310465241185391,1,1.0165242694437193,1.3920148448259448,0.0,0.2,1.0413106736092983,2.3448912208234063,1.4380839370939646,0.5,1.0660970777748773,4.3704625598347,3.0563776477410114,0.8,1.0165242694437193,1.7065709856753144,0.0,0.2,1.0413106736092983,2.799725133708932,1.4380839370939666,0.5
2020-12-01,19703.53,18771.43,11799.58943351,42.74361300030792,29.58128155813146,15.15565508253774,726.0627716467825,-52.827879173383735,778.8906508201662,62.054414187910744,19226.55,20058.632972959924,19703.53,1,0.952693755890442,1.8939346300023434,34.71155313673145,2020-12-01,profit2,0.952693755890442,3.553984773090937,7.642416311601743,1.0,0.952693755890442,3.322855410103543,5.236549118570859,1,0.9905387511780884,1.378844646015252,0.9461248821911596,0.2,0.9716162535342652,2.2783344229218274,4.235640373800522,0.6,0.952693755890442,4.1637123911074765,7.642416311601771,1.0,0.9905387511780884,1.6904246929475855,0.9461248821911513,0.2,0.9716162535342652,2.7202584453399923,4.235640373800521,0.6
2020-12-02,18773.21,19226.55,6749.36401948,41.99374420492717,27.620829978151377,14.15123856008904,731.0299195104162,-38.2885850478001,769.3185045582163,64.39254982127679,19448.4,18639.281565286386,18773.21,0,1,1.8939346300023434,34.71155313673145,2020-12-02,profit2,1,3.553984773090937,7.642416311601743,1.0,1,3.322855410103543,5.236549118570859,1,1,1.378844646015252,0.9461248821911596,0.4,1,2.2783344229218274,4.235640373800522,0.7,1,4.1637123911074765,7.642416311601771,1.0,1,1.6904246929475855,0.9461248821911513,0.4,1,2.7202584453399923,4.235640373800521,0.7
2020-12-03,19220.09,19448.4,6196.52507218,41.51131298213067,28.088819121126665,13.450488714420878,739.02473959891,-24.235011967445075,763.259751566355,65.50823596824948,18673.76,19286.430488746668,19220.09,1,1.0118787164888408,1.9164321425205388,33.936010186445934,2020-12-03,profit2,1.0118787164888408,3.5962015506161413,6.545326759372873,1.0,1.0118787164888408,3.3623266674535737,4.110880952046169,1,1.0047514865955363,1.3853962078681203,0.4754717223329669,0.4,1.0083151015421885,2.297279004995486,3.4393499993860157,0.7,1.0118787164888408,4.213171950142516,6.545326759372898,1.0,1.0047514865955363,1.6984567232168895,0.47547172233295754,0.4,1.0083151015421885,2.74287767053399,3.439349999386017,0.7
2020-12-04,19439.94,18673.76,6261.69674357,40.573374987906725,26.236956970901293,14.636886255767712,696.202212260414,-53.64603144475291,749.8482437051669,58.603459994975154,19162.16,19511.400652458662,19439.94,1,0.960587326915618,1.840900428998975,36.53976861961749,2020-12-04,profit2,0.960587326915618,3.4544656345561595,10.228625244013458,1.0,0.960587326915618,3.2298083857063262,7.890127453432565,1,0.9842349307662472,1.3635553407349008,2.0444828010869784,0.4,0.9724111288409326,2.233899670510235,6.103349331288752,0.7,0.960587326915618,4.047119581423261,10.228625244013468,1.0,0.9842349307662472,1.6716804353848422,2.044482801086969,0.4,0.9724111288409326,2.667204771876545,6.103349331288762,0.7
2020-12-05,18650.08,19162.16,2376.72322359,39.58371873481905,24.994468266659638,14.454436062991288,680.6802268650754,-55.334413472073265,736.0146403371486,61.368228247659395,19380.58,18689.871991788335,18650.08,1,1.027457254875046,1.8914465012775814,34.79732487217693,2020-12-05,profit2,1.0219658039000368,3.530345749264236,8.25672483028675,0.8,1.027457254875046,3.3184900577502257,5.361043206413462,1,1.0109829019500185,1.3785311353456162,0.9686469602279708,0.4,1.0164743529250275,2.2707017220813235,4.556462769694372,0.6,1.0219658039000368,4.1360178165088035,8.25672483028675,0.8,1.0109829019500185,1.690040337698438,0.9686469602279625,0.4,1.0164743529250275,2.7111452446117563,4.5564627696944,0.6
2020-12-06,19162.17,19380.58,2503.4542629,38.88538091648834,25.68323337259101,13.88818495458292,672.6925080899637,-50.65770579774801,723.3502138877117,62.57213050218428,19173.5,19241.910625098564,19162.17,1,1.0113979784126748,1.9130051676678725,34.05414618862136,2020-12-06,profit2,1.0113979784126748,3.570584553903628,7.211036960394273,1.0,1.0113979784126748,3.3563141357911386,4.282350419882102,1,1.00455919136507,1.384816122594364,0.5171440705778476,0.4,1.0079785848888723,2.288818708528258,3.794958405808134,0.7,1.0113979784126748,4.183160058295809,7.211036960394278,1.0,1.00455919136507,1.6977455550126928,0.5171440705778376,0.4,1.0079785848888723,2.7327763470919537,3.794958405808161,0.7
2020-12-07,19385.13,19173.5,4323.27044132,38.24919958495099,24.776611739564444,13.347457233369516,648.103980233649,-60.19698692325005,708.3009671568991,60.64258620856269,18316.43,19429.28213888996,19385.13,1,0.9890828691889092,1.8921206400101498,34.774085701129245,2020-12-07,profit2,0.9890828691889092,3.531604015256602,8.224026207723117,1.0,0.9890828691889092,3.3196728153275936,5.327312521278397,1,0.9956331476755637,1.3787688350904959,0.9515710112348148,0.4,0.9923580084322364,2.2713275752575455,4.53015652244729,0.7,0.9890828691889092,4.1374919527356635,8.224026207723123,1.0,0.9956331476755637,1.6903317508894842,0.9515710112347966,0.4,0.9923580084322364,2.711892493290893,4.530156522447321,0.7
2020-12-08,19183.13,18316.43,5979.96623279,36.41227792408465,22.717566824230712,17.657627790196976,575.875218233723,-105.94059913854096,681.815817372264,53.3146275506612,18556.64,19160.73861829722,19183.13,0,1,1.8921206400101498,34.774085701129245,2020-12-08,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-09,18311.31,18556.64,8906.94524733,33.96260295452073,21.037518573491447,20.16532509757782,524.9533496712866,-125.48997416078191,650.4433238320685,54.957439450739265,18250.3,18270.59701855004,18311.31,0,1,1.8921206400101498,34.774085701129245,2020-12-09,profit2,1,3.531604015256602,8.224026207723117,0.4,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.4,1,4.1374919527356635,8.224026207723123,0.4,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.4
2020-12-10,18546.38,18250.3,6784.45549144,31.687904768497102,20.010055084782067,19.18045916848372,462.4140107410094,-150.42345047284732,612.8374612138567,52.423866746793315,18040.02,18390.513342481092,18546.38,0,1,1.8921206400101498,34.774085701129245,2020-12-10,profit2,1,3.531604015256602,8.224026207723117,0.4,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.4,1,4.1374919527356635,8.224026207723123,0.4,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.4
2020-12-11,18250.3,18040.02,6687.92267389,29.746849854049643,18.91378908202681,20.701689493828972,396.4019617193662,-173.14839959559242,569.5503613149586,50.69619515971416,18815.63,18156.13660550503,18250.3,0,1,1.8921206400101498,34.774085701129245,2020-12-11,profit2,1,3.531604015256602,8.224026207723117,0.4,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.4,1,4.1374919527356635,8.224026207723123,0.4,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.4
2020-12-12,18031.23,18815.63,3515.32704607,28.202707328999484,22.634922742458418,19.23164996179175,380.9059337077706,-150.91554208575042,531.821475793521,56.403300246966836,19162.36,17969.118355665654,18031.23,0,1,1.8921206400101498,34.774085701129245,2020-12-12,profit2,1,3.531604015256602,8.224026207723117,0.4,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.4,1,4.1374919527356635,8.224026207723123,0.4,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.4
2020-12-13,18806.83,19162.36,4251.96121032,27.310719459431365,24.801665743618052,18.065191748502713,382.97970408030596,-119.07341737057209,502.05312145087805,58.70458305143307,19274.33,18717.033151633696,18806.83,0,1,1.8921206400101498,34.774085701129245,2020-12-13,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-14,19151.82,19274.33,3618.37690457,26.482445009118113,24.068594566171853,17.531232799020703,386.51980681381974,-92.4266517096467,478.94645852346645,59.44899433746823,19434.87,19013.93399422861,19151.82,0,1,1.8921206400101498,34.774085701129245,2020-12-14,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-15,19274.33,19434.87,6750.77219425,25.977970454829943,24.866522027255627,16.77903719686242,393.78170412066174,-68.13180352224379,461.91350764290553,60.54712990892439,21365.7,19067.040761268723,19274.33,0,1,1.8921206400101498,34.774085701129245,2020-12-15,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-16,19434.55,21365.7,14974.62184371,27.241480021350636,35.507676687476035,13.922813109333134,498.34911872935845,29.148488869162293,469.20062986019616,70.79191542959542,22814.24,19135.81933412882,19434.55,0,1,1.8921206400101498,34.774085701129245,2020-12-16,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-17,21358.96,22814.24,22626.69253048,29.46875792203156,44.137163930793356,11.583357296633581,653.6639467109162,147.57065348057603,506.0932932303402,75.85699941425204,23136.14,20810.58901865282,21358.96,0,1,1.8921206400101498,34.774085701129245,2020-12-17,profit2,1,3.531604015256602,8.224026207723117,1.0,1,3.3196728153275936,5.327312521278397,1,1,1.3787688350904959,0.9515710112348148,0.4,1,2.2713275752575455,4.53015652244729,0.7,1,4.1374919527356635,8.224026207723123,1.0,1,1.6903317508894842,0.9515710112347966,0.4,1,2.711892493290893,4.530156522447321,0.7
2020-12-18,22829.89,23136.14,11360.33890442,31.536944544092417,41.40473623430934,10.866258972300379,787.6972207899598,225.28314204769572,562.4140787422641,76.81903311872797,23842.99,22837.216591083754,22829.89,1,1.01341443169459,1.9175023630934898,33.89911712904986,2020-12-18,profit2,1.01341443169459,3.578978476091601,6.992903676082148,1.0,1.01341443169459,3.3642043395571926,4.05733222175183,1,1.005365772677836,1.3861669952348763,0.4200996571843132,0.4,1.0093901021862128,2.292655573287577,3.633684936491324,0.7,1.01341443169459,4.192994055922552,6.992903676082149,1.0,1.005365772677836,1.6994016868148856,0.4200996571843061,0.4,1.0093901021862128,2.7373574409209183,3.633684936491354,0.7
2020-12-19,23142.05,23842.99,8672.0376961,33.79622180533126,43.440940777251356,9.806329870302601,923.8629809672202,289.15912177996483,634.7038591872554,78.815273654299,23470.85,23081.371035817952,23142.05,0,1,1.9175023630934898,33.89911712904986,2020-12-19,profit2,1,3.578978476091601,6.992903676082148,1.0,1,3.3642043395571926,4.05733222175183,1,1,1.3861669952348763,0.4200996571843132,0.4,1,2.292655573287577,3.633684936491324,0.7,1,4.192994055922552,6.992903676082149,1.0,1,1.6994016868148856,0.4200996571843061,0.4,1,2.7373574409209183,3.633684936491354,0.7
2020-12-20,23842.38,23470.85,5095.96264009,35.921783086957056,40.576331809827145,9.041912959515459,1002.7304752849086,294.4212928781226,708.309182406786,75.14623470137813,22732.01,23931.851721358606,23842.38,1,0.9844172435805485,1.8876223908356813,34.92915108593858,2020-12-20,profit2,0.9844172435805485,3.523208126268206,8.442210603378218,1.0,0.9844172435805485,3.311780762788611,5.55238344397263,1,0.9937668974322194,1.377526874177505,1.0407913897104535,0.4,0.9890920705063839,2.26764744794101,4.684841906763679,0.7,0.9844172435805485,4.127655650880903,8.442210603378216,1.0,0.9937668974322194,1.688809141797109,1.0407913897104513,0.4,0.9890920705063839,2.7074985389565276,4.6848419067636975,0.7
2020-12-21,23470.85,22732.01,12675.12801873,36.17792762982931,35.06004260088135,15.202438665847696,1015.5135656845086,245.76350662217806,769.7500590623306,68.34372299881835,23835.1,23211.002748050254,23470.85,0,1,1.8876223908356813,34.92915108593858,2020-12-21,profit2,1,3.523208126268206,8.442210603378218,1.0,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.4,1,2.26764744794101,4.684841906763679,0.7,1,4.127655650880903,8.442210603378216,1.0,1,1.688809141797109,1.0407913897104513,0.4,1,2.7074985389565276,4.6848419067636975,0.7
2020-12-22,22750.07,23835.1,9367.60948339,36.41577613392498,32.03002247598185,13.888587007723617,1073.7052717291517,243.16417013345688,830.5411015956948,72.36583088247126,23247.71,22404.207235247635,22750.07,0,1,1.8876223908356813,34.92915108593858,2020-12-22,profit2,1,3.523208126268206,8.442210603378218,0.8,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.4,1,2.26764744794101,4.684841906763679,0.6,1,4.127655650880903,8.442210603378216,0.8,1,1.688809141797109,1.0407913897104513,0.4,1,2.7074985389565276,4.6848419067636975,0.6
2020-12-23,23819.08,23247.71,11541.96937133,36.78367282081761,30.760485717641497,12.696861480483262,1077.3231357836376,197.42562735035415,879.8975084332834,67.45127449394926,23726.28,23626.700617763498,23819.08,0,1,1.8876223908356813,34.92915108593858,2020-12-23,profit2,1,3.523208126268206,8.442210603378218,1.0,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.4,1,2.26764744794101,4.684841906763679,0.7,1,4.127655650880903,8.442210603378216,1.0,1,1.688809141797109,1.0407913897104513,0.4,1,2.7074985389565276,4.6848419067636975,0.7
2020-12-24,23215.0,23726.28,7185.48205493,37.125291172932194,28.808994515713778,11.891353605910018,1094.2400659413906,171.47404600648565,922.766019934905,69.2816979854418,24705.15,22999.93400463074,23215.0,0,1,1.8876223908356813,34.92915108593858,2020-12-24,profit2,1,3.523208126268206,8.442210603378218,0.8,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.4,1,2.26764744794101,4.684841906763679,0.6,1,4.127655650880903,8.442210603378216,0.8,1,1.688809141797109,1.0407913897104513,0.4,1,2.7074985389565276,4.6848419067636975,0.6
2020-12-25,23747.22,24705.15,6469.22897257,38.003370849318195,32.31729831923092,10.940154420964666,1148.2630042171295,180.39758742577953,967.86541679135,72.66749737901047,26466.28,23453.030277193742,23747.22,0,1,1.8876223908356813,34.92915108593858,2020-12-25,profit2,1,3.523208126268206,8.442210603378218,1.0,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.4,1,2.26764744794101,4.684841906763679,0.7,1,4.127655650880903,8.442210603378216,1.0,1,1.688809141797109,1.0407913897104513,0.4,1,2.7074985389565276,4.6848419067636975,0.7
2020-12-26,24714.01,26466.28,7491.46184626,39.6412431309695,39.33294868445924,9.548021964393783,1273.0160882906712,244.12053719945698,1028.8955510912142,77.47737569418975,26259.6,24638.336294853776,24714.01,0,1,1.8876223908356813,34.92915108593858,2020-12-26,profit2,1,3.523208126268206,8.442210603378218,1.0,1,3.311780762788611,5.55238344397263,1,1,1.377526874177505,1.0407913897104535,0.6,1,2.26764744794101,4.684841906763679,0.8,1,4.127655650880903,8.442210603378216,1.0,1,1.688809141797109,1.0407913897104513,0.6,1,2.7074985389565276,4.6848419067636975,0.8
2020-12-27,26472.89,26259.6,13234.33412894,41.60606436333935,42.10614811339005,8.275503601866838,1347.8841090502065,255.19084636719367,1092.6932626830128,75.79172264642679,27037.91,26701.429940255606,26472.89,1,0.991943078371874,1.8724139651692224,35.453421815914794,2020-12-27,profit2,0.991943078371874,3.4948219145152866,9.179884536991262,1.0,0.991943078371874,3.285098004733288,6.313340488527834,1,0.9951658470231244,1.3708676985379737,1.5191753426031387,0.6,0.9935544626974993,2.2530312417263856,5.299199313747382,0.8,0.991943078371874,4.094399452793864,9.179884536991265,1.0,0.9951658470231244,1.6806451800569158,1.5191753426031338,0.6,0.9935544626974993,2.690047256127217,5.2991993137474065,0.8
2020-12-28,26242.82,27037.91,7987.77761059,43.4305412219685,39.106212108741005,7.68589894021534,1434.7113137726046,273.6144408716734,1161.0968729009312,77.75451354841792,27370.0,26402.800449265396,26242.82,1,1.030297429925595,1.9291432960706423,33.49782638644554,2020-12-28,profit2,1.030297429925595,3.600706036572747,6.428268452916319,1.0,1.030297429925595,3.3846280313304065,3.474875487015938,1,1.018178457955357,1.3957879593582032,0.0,0.6,1.0242379439404758,2.3076400866594904,3.003846615595815,0.8,1.030297429925595,4.21844923330228,6.428268452916316,1.0,1.018178457955357,1.711196717800454,0.0,0.6,1.0242379439404758,2.7552484707184592,3.003846615595846,0.8
