,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,up,down,au,ad,rsi,rsi_shift_1,noise,noise_ma,ma5,ma10,ma20,ma50,ma100,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606333,2019-04-11 00:00:00,5346.77779626487,5323.47,1,0.9467884669210119,2.005980892338615,39.43170019540003,1.0,0,283.27000000000044,105.48642857142856,32.06000000000001,76.69150676394982,89.19820010267871,0.542910410568124,0.6289958523356156,5206.062,4998.822,4503.2029999999995,4128.9682,3874.9881,profit1,0.9467884669210119,1.992586846279737,44.39380038697923,1.0,0.9467884669210119,1.5141408860287024,55.5790883753202,1,0.9893576933842024,1.2184593383493127,21.598899414532003,0.2,0.9680730801526072,1.5805708561978575,33.6886722688067,0.6,0.9467884669210119,2.005980892338615,39.43170019540003,1.0,0.9893576933842024,1.220285271771581,23.147861550840076,0.2,0.9680730801526072,1.5842586652395123,31.534390460398757,0.6
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.03847684,2019-04-12 00:00:00,5060.715983242844,5037.82,1,1.0045888896387725,2.0151861172710435,39.153758951988635,0.6,36.150000000000546,0,102.51357142857147,32.06000000000001,76.17660016029468,76.69150676394982,0.2494976713960102,0.6081659591586703,5205.242,5089.211,4556.074,4150.988600000001,3887.1121999999996,profit1,1.0045888896387725,2.001730607412984,44.13862967372353,0.6,1.007648149397954,1.5257212617346005,55.239350606821326,1,1.0015296298795908,1.2203231301603183,21.478974748483665,0.2,1.0030592597591816,1.585406233014759,33.48580869230075,0.4,1.0045888896387725,2.0151861172710435,39.153758951988635,0.6,1.0015296298795908,1.2221518565849074,23.030306223557794,0.2,1.0030592597591816,1.5891053240222144,31.324936376246416,0.4
2019-04-13,5075.74,5122.01,5033.73,5063.63,4520.43702971,2019-04-13 00:00:00,5113.178327561879,5075.74,1,0.9985684845953496,2.0123013473009324,39.240861283363934,0.6,0,12.720000000000255,102.16214285714288,32.96857142857146,75.60245899472996,76.17660016029468,0.8169426727990742,0.6099218321222518,5181.806,5106.884,4610.9015,4174.4906,3898.9669,profit1,0.9985684845953496,1.9988650992125123,44.21859608587047,0.6,0.9976141409922494,1.5220811059189745,55.34614320536881,1,0.9995228281984498,1.2197408263738265,21.516442767562488,0.2,0.9990456563968998,1.5838932107179662,33.54928608529063,0.4,0.9985684845953496,2.0123013473009324,39.240861283363934,0.6,0.9995228281984498,1.221568680181733,23.067033991001864,0.2,0.9990456563968998,1.5875887715215813,31.390475983908246,0.4
2019-04-14,5064.0,5185.26,5012.73,5162.72,3443.44728316,2019-04-14 00:00:00,4986.486250854789,5064.0,0,1,2.0123013473009324,39.240861283363934,0.6,99.09000000000015,0,109.15714285714292,32.96857142857146,76.80323255065937,75.60245899472996,0.8628236323275171,0.6070731964371961,5137.012,5116.001,4665.59,4196.974,3911.7505,profit1,1,1.9988650992125123,44.21859608587047,0.6,1,1.5220811059189745,55.34614320536881,1,1,1.2197408263738265,21.516442767562488,0.2,1,1.5838932107179662,33.54928608529063,0.4,1,2.0123013473009324,39.240861283363934,0.6,1,1.221568680181733,23.067033991001864,0.2,1,1.5875887715215813,31.390475983908246,0.4
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.01375858,2019-04-15 00:00:00,5209.582025659769,5160.54,1,0.9741829343440803,1.9603496312981685,40.809483956808464,1.0,0,135.40999999999985,106.28285714285721,42.6407142857143,71.36738403687414,76.80323255065937,0.4278113759617397,0.6092074102059561,5132.314,5140.941000000001,4728.117,4217.913600000001,3925.1359,profit1,0.9741829343440803,1.9472602677088164,45.658708253100926,1.0,0.9741829343440803,1.4827854380738295,56.498974758025845,1,0.994836586868816,1.2134428005742868,21.92168579755848,0.2,0.9845097606064482,1.5593583257101236,34.5786235517019,0.6,0.9741829343440803,1.9603496312981685,40.809483956808464,1.0,0.994836586868816,1.2152612164178396,23.46427067791365,0.2,0.9845097606064482,1.5629966413921972,32.45325393559515,0.6
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412015,2019-04-16 00:00:00,5042.349536115628,5027.33,1,1.0208977727740172,2.001316572450666,39.57253400216103,0.6,175.1199999999999,0,64.26928571428574,42.6407142857143,60.11531728957601,71.36738403687414,0.4527205231188488,0.612451070740432,5073.086,5139.574,4783.3544999999995,4243.7846,3937.4554,profit1,1.0208977727740172,1.9879536703152672,44.52309628592766,0.6,1.0348296212900288,1.5344302933363103,54.98385052311989,1,1.0069659242580058,1.2218955512145098,21.37779817463149,0.2,1.0139318485160116,1.5810830696860985,33.667182845315246,0.4,1.0208977727740172,2.001316572450666,39.57253400216103,0.6,1.0069659242580058,1.2237266340050983,22.93112858442476,0.2,1.0139318485160116,1.5847720738311082,31.512202901676357,0.4
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07720986,2019-04-17 00:00:00,5202.89756370154,5201.47,1,1.0062001703364625,2.0137250760970455,39.197873419973625,1.0,31.289999999999964,0,60.890000000000065,42.6407142857143,58.813464603326835,60.11531728957601,0.19379539482952346,0.5981146066425987,5105.816000000001,5155.529,4842.153,4271.4554,3949.063,profit1,1.0062001703364625,2.0002793216922177,44.17913003316088,1.0,1.0062001703364625,1.5439440225244234,54.70474272847159,1,1.002480068134585,1.2249259354348678,21.182809757213498,0.4,1.0043401192355237,1.587945158729804,33.37929050963572,0.7,1.0062001703364625,2.0137250760970455,39.197873419973625,1.0,1.002480068134585,1.2267615594355372,22.73999253225857,0.4,1.0043401192355237,1.5916501735926634,31.21495769609128,0.7
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.89568714,2019-04-18 00:00:00,5258.07786166307,5227.6,1,1.0103259622006273,2.034518725115279,38.570032959190506,1.0,47.85999999999967,0,64.30857142857147,37.62000000000002,63.091800981079196,58.813464603326835,0.6930340941049322,0.5894031400695093,5136.188,5158.997,4902.983,4300.119000000001,3961.2889999999998,profit1,1.0103259622006273,2.020934130358708,43.602725839877166,1.0,1.0103259622006273,1.5598867301408952,54.237025614018094,1,1.004130384880251,1.2299853509980152,20.857264426330836,0.4,1.0072281735404391,1.599423101909803,32.897744460052195,0.7,1.0103259622006273,2.034518725115279,38.570032959190506,1.0,1.004130384880251,1.2318285568323029,22.420878965565734,0.4,1.0072281735404391,1.6031548972630612,30.71776747333218,0.7
2019-04-19,5283.0,5357.96,5180.37,5289.91,5285.60637017,2019-04-19 00:00:00,5278.86896056994,5283.0,0,1,2.034518725115279,38.570032959190506,1.0,8.329999999999927,0,55.490000000000045,37.62000000000002,59.596176565352806,63.091800981079196,0.4944297950373222,0.5869011497575113,5179.988,5158.5,4962.633,4329.8492,3974.1714999999995,profit1,1,2.020934130358708,43.602725839877166,1.0,1,1.5598867301408952,54.237025614018094,1,1,1.2299853509980152,20.857264426330836,0.4,1,1.599423101909803,32.897744460052195,0.7,1,2.034518725115279,38.570032959190506,1.0,1,1.2318285568323029,22.420878965565734,0.4,1,1.6031548972630612,30.71776747333218,0.7
2019-04-20,5289.91,5362.97,5253.82,5318.89,3665.56962108,2019-04-20 00:00:00,5291.0318107842495,5289.91,1,1.005478354074077,2.0456645390618005,38.233497848982076,1.0,28.980000000000473,0,57.441428571428595,37.62000000000002,60.42558946846399,59.596176565352806,0.9610902688646796,0.5978428510537206,5205.862,5169.088,5022.3825,4359.827,3987.0397000000003,profit1,1.005478354074077,2.0320055230852,43.293761603215216,1.0,1.005478354074077,1.5684323419640613,53.986319836848764,1,1.0021913416296309,1.2326806691014933,20.683835655185383,0.4,1.003834847851854,1.6055566461563675,32.640417519540264,0.7,1.005478354074077,2.0456645390618005,38.233497848982076,1.0,1.0021913416296309,1.2345279140294576,22.250876608052806,0.4,1.003834847851854,1.6093027523770196,30.45208065275564,0.7
2019-04-21,5318.94,5346.91,5212.8,5295.65,4631.03916752,2019-04-21 00:00:00,5321.041644955687,5318.94,1,0.9956213080049784,2.036707204120111,38.503954337511225,1.0,0,23.24000000000069,46.7657142857143,39.28000000000007,54.34984725727185,60.42558946846399,0.7344951203799379,0.6036036084907923,5264.183999999999,5168.635,5083.728499999999,4390.1058,4003.9526,profit1,0.9956213080049784,2.023107996767427,43.54206075535101,1.0,0.9956213080049784,1.5615646598235704,54.187799569840635,1,0.9991242616009957,1.2316011633058508,20.753295865963874,0.2,0.9973727848029871,1.6013385033359204,32.817385638297374,0.6,0.9956213080049784,2.036707204120111,38.503954337511225,1.0,0.9991242616009957,1.2334467905304993,22.318964500896055,0.2,0.9973727848029871,1.60507476772938,30.63479800338535,0.6
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.11186779,2019-04-22 00:00:00,5297.676880958064,5295.96,1,1.017152697527927,2.071642226745333,37.44913126709897,1.0,91.15000000000055,0,46.34571428571436,39.28000000000007,54.125930127798725,54.34984725727185,0.8263372817529826,0.6038413838701101,5283.081999999999,5194.449,5141.83,4419.8156,4020.6022,profit1,1.017152697527927,2.057809756302309,42.57365480043746,1.0,1.017152697527927,1.5883497061038243,53.40199675277335,1,1.0034305395055854,1.2358262197516965,20.481436916744624,0.2,1.0102916185167563,1.6178188683284471,32.12596780032838,0.6,1.017152697527927,2.071642226745333,37.44913126709897,1.0,1.0034305395055854,1.2376781784734516,22.052476639781602,0.2,1.0102916185167563,1.621593584929722,29.920917806098444,0.6
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317154,2019-04-23 00:00:00,5387.670792285818,5388.22,0,1,2.071642226745333,37.44913126709897,1.0,144.51999999999953,0,56.66857142857147,32.474285714285806,63.57051282051277,54.125930127798725,0.5221978744072678,0.5895185052912384,5315.206,5225.697,5166.2905,4451.786,4038.3069,profit1,1,2.057809756302309,42.57365480043746,1.0,1,1.5883497061038243,53.40199675277335,1,1,1.2358262197516965,20.481436916744624,0.4,1,1.6178188683284471,32.12596780032838,0.7,1,2.071642226745333,37.44913126709897,1.0,1,1.2376781784734516,22.052476639781602,0.4,1,1.621593584929722,29.920917806098444,0.7
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763127,2019-04-24 00:00:00,5517.16525627831,5531.29,0,1,2.071642226745333,37.44913126709897,1.0,0,90.36999999999989,47.32071428571434,38.9292857142858,54.8645962732919,63.57051282051277,0.45746248591848593,0.5793112276979923,5364.864,5272.4259999999995,5194.2135,4488.4388,4058.4495,profit1,1,2.057809756302309,42.57365480043746,1.0,1,1.5883497061038243,53.40199675277335,1,1,1.2358262197516965,20.481436916744624,0.4,1,1.6178188683284471,32.12596780032838,0.7,1,2.071642226745333,37.44913126709897,1.0,1,1.2376781784734516,22.052476639781602,0.4,1,1.621593584929722,29.920917806098444,0.7
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.93590864,2019-04-25 00:00:00,5443.375373188672,5440.95,1,0.9433187219143716,1.9542188975972503,40.99459445224617,1.0,0,308.39999999999964,47.32071428571434,40.724285714285735,53.746055182820484,54.8645962732919,0.6405101557975492,0.5826681462845062,5395.072,5300.467,5220.704,4520.3764,4076.2162,profit1,0.9433187219143716,1.9411704692580187,45.828653442135156,1.0,0.9433187219143716,1.4983200147149274,56.04323113306441,1,0.9773274887657486,1.2078069359007937,22.28432243158126,0.4,0.9603231053400602,1.5536288395109163,34.81899862606011,0.7,0.9433187219143716,1.9542188975972503,40.99459445224617,1.0,0.9773274887657486,1.2096169060676245,23.819742738848227,0.4,0.9603231053400602,1.5572537870792313,32.70143816817114,0.7
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.1017793,2019-04-26 00:00:00,5163.01096213403,5132.5,1,1.001768339016074,1.9576746191198209,40.890252891456804,0.4,22.639999999999418,0,46.35571428571426,40.724285714285735,53.23347988713167,53.746055182820484,0.40529971784460617,0.5702195912764079,5357.784000000001,5310.984,5225.2789999999995,4546.0012,4091.772,profit1,1.001768339016074,1.9446031167356586,45.73286013646361,0.4,1.004420847540185,1.5049438590663897,55.84890495954454,1,1.001768339016074,1.209942748029432,22.146894766776388,0.4,1.001768339016074,1.5563761820043214,34.70373651822379,0.4,1.001768339016074,1.9576746191198209,40.890252891456804,0.4,1.001768339016074,1.2117559188371267,23.685030217678772,0.4,1.001768339016074,1.5600075397088526,32.58243149555825,0.4
2019-04-27,5154.11,5218.31,5113.0,5168.91,4041.33355341,2019-04-27 00:00:00,5132.7849737828665,5154.11,0,1,1.9576746191198209,40.890252891456804,0.4,13.720000000000255,0,47.335714285714275,39.81571428571429,54.31432973805854,53.23347988713167,0.90745217184606,0.5945974845136061,5329.414,5306.2480000000005,5230.888499999999,4571.9478,4107.2181,profit1,1,1.9446031167356586,45.73286013646361,0.4,1,1.5049438590663897,55.84890495954454,1,1,1.209942748029432,22.146894766776388,0.4,1,1.5563761820043214,34.70373651822379,0.4,1,1.9576746191198209,40.890252891456804,0.4,1,1.2117559188371267,23.685030217678772,0.4,1,1.5600075397088526,32.58243149555825,0.4
2019-04-28,5171.51,5213.23,5099.0,5160.98,3957.25435637,2019-04-28 00:00:00,5159.60924261765,5171.51,0,1,1.9576746191198209,40.890252891456804,0.4,0,7.930000000000291,40.25785714285712,40.38214285714288,49.92293792517004,54.31432973805854,0.8594632355563603,0.6033330692356513,5286.072,5300.639,5229.818,4598.552599999999,4122.5531,profit1,1,1.9446031167356586,45.73286013646361,0.4,1,1.5049438590663897,55.84890495954454,1,1,1.209942748029432,22.146894766776388,0.2,1,1.5563761820043214,34.70373651822379,0.3,1,1.9576746191198209,40.890252891456804,0.4,1,1.2117559188371267,23.685030217678772,0.2,1,1.5600075397088526,32.58243149555825,0.3
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.61513714,2019-04-29 00:00:00,5130.572190208956,5152.98,0,1,1.9576746191198209,40.890252891456804,0.4,0,11.86999999999989,40.25785714285712,31.55785714285717,56.05717013785279,49.92293792517004,0.9078179817614082,0.6272493919806815,5210.41,5287.637000000001,5223.068499999999,4623.2838,4137.99,profit1,1,1.9446031167356586,45.73286013646361,0.4,1,1.5049438590663897,55.84890495954454,1,1,1.209942748029432,22.146894766776388,0.2,1,1.5563761820043214,34.70373651822379,0.3,1,1.9576746191198209,40.890252891456804,0.4,1,1.2117559188371267,23.685030217678772,0.2,1,1.5600075397088526,32.58243149555825,0.3
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.2728357,2019-04-30 00:00:00,5147.635711939965,5150.21,0,1,1.9576746191198209,40.890252891456804,0.4,119.89000000000033,0,36.31285714285715,31.55785714285717,53.50298361380354,56.05717013785279,0.9678519412788138,0.6279927440998762,5152.262,5273.6669999999995,5221.3775000000005,4648.325199999999,4152.6921,profit1,1,1.9446031167356586,45.73286013646361,0.4,1,1.5049438590663897,55.84890495954454,1,1,1.209942748029432,22.146894766776388,0.2,1,1.5563761820043214,34.70373651822379,0.3,1,1.9576746191198209,40.890252891456804,0.4,1,1.2117559188371267,23.685030217678772,0.2,1,1.5600075397088526,32.58243149555825,0.3
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.28441353,2019-05-01 00:00:00,5261.849706306956,5267.86,0,1,1.9576746191198209,40.890252891456804,0.8,49.42000000000007,0,37.607857142857156,31.55785714285717,54.373554196959674,53.50298361380354,0.2591854798769502,0.6047095830213897,5179.334,5268.558999999999,5218.597,4676.7052,4169.996499999999,profit1,1,1.9446031167356586,45.73286013646361,0.8,1,1.5049438590663897,55.84890495954454,1,1,1.209942748029432,22.146894766776388,0.2,1,1.5563761820043214,34.70373651822379,0.5,1,1.9576746191198209,40.890252891456804,0.8,1,1.2117559188371267,23.685030217678772,0.2,1,1.5600075397088526,32.58243149555825,0.5
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.52172325,2019-05-02 00:00:00,5332.595019336997,5322.28,1,1.0117844232171176,1.9807446853529382,40.19367861527294,1.0,66.57999999999993,0,38.945000000000036,31.55785714285717,55.23889609337007,54.373554196959674,0.4674000354464375,0.6021108113942762,5212.967999999999,5271.191,5232.820000000001,4705.923400000001,4187.904200000001,profit1,1.0117844232171176,1.9675191428525975,45.09335319352918,1.0,1.0117844232171176,1.5226787544196303,55.32860977008863,1,1.0023568846434234,1.2127944435116842,21.96340397860937,0.2,1.0070706539302705,1.5673807793725896,34.242049236204394,0.6,1.0117844232171176,1.9807446853529382,40.19367861527294,1.0,1.0023568846434234,1.2146118877538115,23.50516463733549,0.2,1.0070706539302705,1.5710378131507468,32.10574519984303,0.6
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899257,2019-05-03 00:00:00,5415.183622455572,5385.0,1,1.050737233054782,2.081242190075711,37.159271349026845,1.0,273.22000000000025,0,57.86571428571434,31.55785714285717,64.70968824135535,55.23889609337007,0.4682517029581247,0.611270632291039,5255.665999999999,5270.869,5248.283,4736.6614,4206.009800000001,profit1,1.050737233054782,2.0673456201432545,42.30754185825268,1.0,1.050737233054782,1.5999352612501843,53.062107033112504,1,1.0101474466109563,1.2251012103772836,21.17153178678154,0.2,1.0304423398328693,1.6150955177057573,32.240223352339854,0.6,1.050737233054782,2.081242190075711,37.159271349026845,1.0,1.0101474466109563,1.2269370970378262,22.728937379478957,0.2,1.0304423398328693,1.6188638801489696,30.03888522251723,0.6
2019-05-04,5659.82,5846.13,5510.0,5764.65,8525.45570755,2019-05-04 00:00:00,5705.752691802079,5659.82,1,1.0185217904456325,2.1197905217869026,35.99534854150267,1.0,106.42999999999938,0,63.39785714285712,31.55785714285717,66.76571033113177,64.70968824135535,0.369677398999394,0.5951095833770604,5357.034,5283.722,5278.074,4772.711200000001,4227.076,profit1,1.0185217904456325,2.105636562498244,41.23897423825781,1.0,1.0185217904456325,1.6295689268856386,52.192733215620294,1,1.007408716178253,1.2341776375346032,20.587514039023358,0.4,1.0129652533119429,1.636035640215796,31.361700683742267,0.7,1.0185217904456325,2.1197905217869026,35.99534854150267,1.0,1.007408716178253,1.236027125758349,22.1564580077315,0.4,1.0129652533119429,1.6398528604326557,29.131821647441257,0.7
2019-05-05,5766.46,5782.55,5624.25,5709.32,5162.56182988,2019-05-05 00:00:00,5820.0796176330905,5766.46,1,0.9900909743586186,2.0987854631521587,36.629572273972606,1.0,0,55.32999999999993,63.39785714285712,33.84999999999997,65.19203507973,66.76571033113177,0.6881271601014991,0.5919537347664935,5480.284,5316.272999999999,5308.370000000001,4810.0566,4249.0339,profit1,0.9900909743586186,2.084771755809019,41.821238749244785,1.0,0.9900909743586186,1.6134214866047305,52.666456648031065,1,0.9960363897434474,1.2292858383920633,20.902274182876617,0.4,0.993063682051033,1.6246875768394176,31.83779775127619,0.7,0.9900909743586186,2.0987854631521587,36.629572273972606,1.0,0.9960363897434474,1.231127995965316,22.46499946917844,0.4,0.993063682051033,1.6284783196031718,29.623385864958706,0.7
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.98087533,2019-05-06 00:00:00,5756.110838602711,5714.4,1,0.9949356012879743,2.088156376755753,36.95050538652881,1.0,0,23.859999999999673,56.8871428571428,35.55428571428566,61.53858041385279,65.19203507973,0.6390411164010057,0.6032436149240332,5569.592,5374.463,5342.7235,4844.5446,4270.5685,profit1,0.9949356012879743,2.0742136404140323,42.11587919279035,1.0,0.9949356012879743,1.605250476906015,52.906172584018385,1,0.9989871202575948,1.2280407196687304,20.9823906670271,0.2,0.9969613607727846,1.619750737436464,32.04491809284254,0.6,0.9949356012879743,2.088156376755753,36.95050538652881,1.0,0.9989871202575948,1.2298810113578948,22.54353310054349,0.2,0.9969613607727846,1.6235299615005558,29.837235005348045,0.6
